path	line	name	visibility	return_type	returns_result	classification	signals
pillow-rs-freetype/tests/unified_fixture_parity.rs	4702	finalize_data_ptrs	private	Vec<(FT_Pointer, &'static str)>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4710	rust_ftlist_finalize	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	4872	node_token	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4883	record	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4889	data_token_for_node	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4899	data_ptr_for_node	private	FT_Pointer	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4907	visited_data_tokens	private	Vec<&'static str>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4920	user_pointer_identity	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4928	push_event	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4937	reset_iterate_trace	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4957	reset_iterate_mutation_trace	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4972	iterate_trace_values	private	(Vec<&'static str>, &'static str)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4977	iterate_mutation_trace_values	private	(Vec<&'static str>, Vec<Value>)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4982	c_iterate_record_callback	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	4987	c_iterate_mutation_callback	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5027	wasm_iterate_record_callback	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5035	wasm_iterate_mutation_callback	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5078	rust_ftlist_iterate_success	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	5158	rust_ftlist_iterate_mutation	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	5329	rust_ftlist_find	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	5378	rust_ftlist_remove	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	5490	rust_ftlist_up	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	5587	rust_three_list_nodes	private	(FT_ListNodeRec, FT_ListNodeRec, FT_ListNodeRec)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5607	rust_two_list_nodes	private	(FT_ListNodeRec, FT_ListNodeRec, FT_ListNodeRec)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5623	rust_link_three	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5634	rust_link_two	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5639	rust_three_nodes_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5681	rust_two_nodes_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5712	list_data_four_ptrs	private	(FT_Pointer, FT_Pointer, FT_Pointer, FT_Pointer)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5726	insert_four_topology_json	private	Value where T: InsertListNodeFields,	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5784	insert_single_topology_json	private	Value where T: InsertListNodeFields,	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5809	iterate_topology_json	private	Value where T: InsertListNodeFields,	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5876	prev_ptr	private	*mut c_void; fn next_ptr(&self) -> *mut c_void; fn data_ptr(&self) -> FT_Pointer; } impl InsertListNodeFields for FT_ListNodeRec	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5877	next_ptr	private	*mut c_void; fn data_ptr(&self) -> FT_Pointer; } impl InsertListNodeFields for FT_ListNodeRec	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5878	data_ptr	private	FT_Pointer; } impl InsertListNodeFields for FT_ListNodeRec	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5882	prev_ptr	private	*mut c_void	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5886	next_ptr	private	*mut c_void	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5890	data_ptr	private	FT_Pointer	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5896	prev_ptr	private	*mut c_void	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5900	next_ptr	private	*mut c_void	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5904	data_ptr	private	FT_Pointer	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5910	prev_ptr	private	*mut c_void	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5914	next_ptr	private	*mut c_void	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5918	data_ptr	private	FT_Pointer	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5923	insert_node_refs	private	Vec<(&'static str, *const c_void)>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5943	insert_data_refs	private	Vec<(&'static str, *const c_void)>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5957	insert_topology_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5974	insert_node_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	5990	insert_ptr_token	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6004	rust_list_find_with_visited	private	(&'static str, Vec<&'static str>)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6032	rust_list_pair	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6045	rust_list_node	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6063	rust_list_node_token	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6082	list_data_token	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6101	c_ftlist_add	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6176	c_ftlist_insert	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6310	c_ftlist_finalize	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6443	c_ftlist_iterate_success	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6509	c_ftlist_iterate_mutation	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6611	c_ftlist_find	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6664	c_find_visited	private	Vec<&'static str>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6690	c_ftlist_remove	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6790	c_ftlist_up	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	6859	c_list_pair	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6872	c_list_node	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6890	c_three_list_nodes	private	( c_abi::FT_ListNodeRec, c_abi::FT_ListNodeRec, c_abi::FT_ListNodeRec, )	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6915	c_two_list_nodes	private	(c_abi::FT_ListNodeRec, c_abi::FT_ListNodeRec)	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6931	c_link_three	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6942	c_link_two	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6947	c_three_nodes_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	6989	c_two_nodes_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7020	c_list_node_token	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7039	wasm_ftlist_add	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7114	wasm_ftlist_insert	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7248	wasm_ftlist_finalize	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7410	wasm_ftlist_iterate_success	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7485	wasm_ftlist_iterate_mutation	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7596	wasm_ftlist_find	private	Result<RunOutput, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7651	wasm_find_visited	private	Vec<&'static str>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7677	wasm_ftlist_remove	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7777	wasm_ftlist_up	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	7846	wasm_list_pair	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7859	wasm_list_node	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7877	wasm_three_list_nodes	private	( wasm_abi::FontdoneWasmListNode, wasm_abi::FontdoneWasmListNode, wasm_abi::FontdoneWasmListNode, )	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7902	wasm_two_list_nodes	private	( wasm_abi::FontdoneWasmListNode, wasm_abi::FontdoneWasmListNode, )	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7921	wasm_link_three	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7932	wasm_link_two	private	()	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7940	wasm_three_nodes_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	7982	wasm_two_nodes_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8013	wasm_list_node_token	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8032	c_get_gasp	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8047	wasm_get_gasp	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8067	cmap_variants_param	private	Result<Vec<String>, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	8076	cmap_variants_arg	private	Result<String, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8080	format_variant_target	private	Option<i64>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8086	cmap_row_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8112	cmap_output	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8119	cmap_metadata_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8137	rust_face_charmap_count	private	u32	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8141	rust_face_charmap	private	FT_CharMap	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8152	rust_face_charmap_info	private	Option<FT_CharMapRecPublic>	false	parser_review	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8157	rust_face_active_charmap_index	private	i32	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8161	rust_get_charmap_index_for_face	private	i32	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8173	rust_scoped_charmap_info	private	Option<FT_CharMapRecPublic>	false	parser_review	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8179	rust_scoped_charmap_format	private	Option<i64>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8187	rust_scoped_charmap_language_id	private	Option<u64>	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8195	rust_cmap_index_for_variant	private	Result<Option<u32>, String>	true	ok_result	question_operator,map_err,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	8217	c_cmap_index_for_variant	private	Result<Option<u32>, String>	true	ok_result	question_operator,map_err,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	8241	wasm_cmap_index_for_variant	private	Result<Option<u32>, String>	true	ok_result	question_operator,map_err,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	8261	rust_cmap_output	private	Result<Value, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	8320	c_cmap_output	private	Result<Value, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8356	wasm_cmap_output	private	Result<Value, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8391	rust_get_cmap_format	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8400	rust_get_cmap_language_id	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8409	c_get_cmap_format	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8417	c_get_cmap_language_id	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8425	wasm_get_cmap_format	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8432	wasm_get_cmap_language_id	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8467	rust_set_transform	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	8504	rust_get_transform	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8557	rust_reference_face	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8570	rust_new_size	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8611	rust_done_size	private	Result<RunOutput, String>	true	ok_result	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8625	rust_activate_size	private	Result<RunOutput, String>	true	ok_result	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8639	size_identity_label	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8651	size_identity_label_usize	private	&'static str	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8663	rust_activate_size_and_track	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8671	lifecycle_sequence_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8679	first_lifecycle_error	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8687	rust_nominal_size_request	private	FT_Size_RequestRec	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8697	c_nominal_size_request	private	c_abi::FT_Size_RequestRec	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8707	wasm_nominal_size_request	private	wasm_abi::FontdoneWasmSizeRequest	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8717	active_size_fixture_pixel_size	private	Result<(u32, u32), String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8747	size_record_setup	private	Result<SizeRecordSetup, String>	true	ok_result	question_operator,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	8773	push_size_record_setup	private	Result<(), String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8793	active_size_handle_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8815	size_record_state_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8838	first_non_ok	private	FT_Error	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8846	face_owned_handles_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	8869	rust_face_owned_handles	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	8893	rust_active_size_handle	private	Result<RunOutput, String>	true	ok_result	question_operator,map_err,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	8919	rust_size_record_state	private	Result<RunOutput, String>	true	ok_result	question_operator,map_err
pillow-rs-freetype/tests/unified_fixture_parity.rs	8955	rust_new_size_sequence	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9008	rust_done_size_sequence	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	9053	rust_activate_size_sequence	private	Result<RunOutput, String>	true	ok_result	question_operator,result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	9122	rust_activate_select_size_sequence	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9175	otvalid_null_face_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9179	otvalid_null_output_rows	private	RunOutput where F: FnMut(&str) -> FT_Error,	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9197	font_bytes_for_face_source	private	Result<Arc<[u8]>, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9201	type1_mm_font_bytes	private	Result<Arc<[u8]>, String>	true	ok_result	question_operator,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9210	font_bytes_for_ps_font_info	private	Result<Arc<[u8]>, String>	true	ok_result	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9217	font_bytes_for_ps_private	private	Result<Arc<[u8]>, String>	true	ok_result	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9224	ps_font_info_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9232	ps_private_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9240	ps_private_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9270	ps_font_info_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9284	wasm_fontdone_string_value_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9288	wasm_ps_font_info_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9302	mm_blend_dictionary_asset_bytes	private	Result<Arc<[u8]>, String>	true	ok_result	question_operator,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9311	mm_blend_dictionary_field	private	Result<&str, String>	true	ok_result	ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9319	mm_blend_dictionary_constant	private	Result<i64, String>	true	ok_result	question_operator,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9329	type1_source_has_blend_array	private	bool	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9336	mm_blend_dictionary_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9361	wasm_ps_private_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9391	rust_get_ps_font_info	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9408	rust_mm_blend_dictionary	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9426	c_get_ps_font_info	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9449	c_mm_blend_dictionary	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9471	wasm_get_ps_font_info	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9492	has_ps_glyph_names_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9496	rust_has_ps_glyph_names	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9507	c_has_ps_glyph_names	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9522	wasm_has_ps_glyph_names	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9535	wasm_mm_blend_dictionary	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9555	ps_font_value_asset_bytes	private	Result<Arc<[u8]>, String>	true	ok_result	question_operator,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9567	ps_font_value_encoding_case	private	bool	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9572	ps_font_value_entry_indexes	private	Result<Vec<FT_UInt>, String>	true	ok_result	ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9589	ps_font_value_encoding_output	private	RunOutput	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9608	ps_font_value_entry_json	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9620	rust_ps_font_value_encoding_for_bytes	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9661	c_ps_font_value_encoding_for_bytes	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9700	wasm_ps_font_value_encoding_for_bytes	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9738	ps_font_value_signature_matrix_case	private	bool	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9742	direct_ps_font_info_case	private	bool	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9752	direct_ps_font_private_case	private	bool	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9761	direct_has_ps_glyph_names_case	private	bool	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	9772	ps_font_value_matrix_scenarios	private	Result<Vec<&Value>, String>	true	ok_result	ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9781	ps_font_value_key_value	private	Result<PS_Dict_Keys, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	9791	ps_font_value_scenario_asset	private	Result<Option<&'a Asset>, String>	true	ok_result	question_operator,ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9810	ps_font_value_scenario_idx	private	Result<FT_UInt, String>	true	ok_result	ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9818	ps_font_value_matrix_row	private	Result<Value, String> where F: FnMut(Option<&mut [u8]>, FT_Long) -> FT_Long,	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9870	rust_get_ps_font_value_matrix	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9890	c_get_ps_font_value_matrix	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9919	wasm_get_ps_font_value_matrix	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9947	ps_font_value_standard_rows	private	Result<Vec<&Value>, String>	true	ok_result	ok_or
pillow-rs-freetype/tests/unified_fixture_parity.rs	9956	rust_get_ps_font_value_encoding	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	9981	c_get_ps_font_value_encoding	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10006	wasm_get_ps_font_value_encoding	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10031	rust_get_ps_font_private	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10065	c_get_ps_font_private	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10108	wasm_get_ps_font_private	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10147	rust_open_type_validate	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10199	c_open_type_validate	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10276	wasm_open_type_validate	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10351	rust_open_type_free	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10369	c_open_type_free	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10389	wasm_open_type_free	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10408	gxval_free_kind	private	Result<&'static str, String>	true	ok_result	result_ctor
pillow-rs-freetype/tests/unified_fixture_parity.rs	10416	gxval_free_null_output	private	Value	false	likely_infallible	
pillow-rs-freetype/tests/unified_fixture_parity.rs	10420	rust_gxval_free_null_face	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10430	c_gxval_free_null_face	private	Result<RunOutput, String>	true	ok_result	question_operator
pillow-rs-freetype/tests/unified_fixture_parity.rs	10440	wasm_gxval_free_null_face	private	Result<RunOutput, String>	true	ok_result	question_operator
